CUST_ID,gender,DateOfBirth,State,Contact,Segment,customer_age,claim_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,StateName,Region,SubRegion
29517588,Female,15-Sep-99,OH,783-978-8392,Silver,20,74043997,Natural causes,08/03/2018,Auto,No,Material only,$2553,4,Yes,Ohio,MidWest,East North Central
90115894,Male,16-Nov-69,OH,327-875-8379,Platinum,49,94869704,Natural causes,10/04/2017,Auto,Yes,Material only,$2240,1,No,Ohio,MidWest,East North Central
2476913,Male,06-Jun-83,OH,591-934-6948,Gold,36,92782157,Driver error,09/07/2017,Auto,No,Injury only,$22130,1,No,Ohio,MidWest,East North Central
90876878,Male,20-Mar-93,OH,897-689-5672,Silver,26,20402925,Driver error,07/27/2018,Auto,Unknown,Injury only,$13820,1,No,Ohio,MidWest,East North Central
11982382,Male,14-Mar-88,OH,439-628-2835,Gold,31,67588341,Other driver error,09/19/2018,Auto,No,Material only,$1640,1,No,Ohio,MidWest,East North Central
8039037,Female,16-Oct-86,OH,714-274-5137,Gold,32,42553935,Other causes,06/04/2017,Auto,No,Material only,$1210,1,No,Ohio,MidWest,East North Central
66284489,Female,10-Apr-95,OH,967-136-5829,Gold,24,51489109,Other driver error,03/09/2017,Auto,No,Material only,$1630,4,No,Ohio,MidWest,East North Central
99170243,Male,03-Aug-93,OH,534-435-2968,Platinum,26,1249826,Other driver error,01/21/2017,Auto,No,Material only,$2260,1,No,Ohio,MidWest,East North Central
40303052,Male,22-Apr-86,OH,756-974-6729,Gold,33,24713082,Driver error,06/30/2018,Home,Yes,Injury only,$22440,1,No,Ohio,MidWest,East North Central
76282379,Female,26-Oct-88,OH,293-325-8742,Platinum,30,92237733,Other causes,10/16/2018,Auto,Unknown,Material and injury,$22850,1,No,Ohio,MidWest,East North Central
86088574,Female,15-Feb-72,OH,317-643-4523,Gold,47,704775,Driver error,09/20/2017,Auto,No,Injury only,$40951.5,1,Yes,Ohio,MidWest,East North Central
60965575,Female,12-Sep-80,OH,526-741-6397,Silver,39,81779336,Other driver error,03/21/2018,Auto,No,Material and injury,$19895,1,Yes,Ohio,MidWest,East North Central
81526763,Female,09-Oct-84,OH,592-192-8417,Gold,34,15231655,Other causes,02/03/2017,Auto,Unknown,Material only,$2323,3,Yes,Ohio,MidWest,East North Central
85536059,Female,26-Apr-75,SD,145-285-4675,Platinum,44,64959397,Other driver error,04/25/2017,Auto,Yes,Material and injury,$33000,2,No,South Dakota,MidWest,West North Central
47091036,Male,22-Oct-86,SD,247-436-8713,Gold,32,58245818,Driver error,07/27/2018,Home,No,Injury only,$27230,1,No,South Dakota,MidWest,West North Central
8132649,Male,23-Sep-75,SD,436-953-6352,Platinum,44,47783756,Other driver error,11/20/2017,Auto,No,Material only,$2470,1,No,South Dakota,MidWest,West North Central
91462331,Male,02-May-86,SD,163-429-1675,Platinum,33,11951632,Driver error,02/15/2018,Auto,Unknown,Material and injury,$42722.5,1,Yes,South Dakota,MidWest,West North Central
90116906,Male,14-Sep-70,SD,645-465-4938,Platinum,49,84863978,Driver error,11/13/2017,Auto,No,Injury only,$23270,6,No,South Dakota,MidWest,West North Central
97640137,Male,14-Aug-75,SD,812-824-4285,Platinum,44,86624774,Driver error,02/02/2018,Auto,Unknown,Injury only,$29600,1,No,South Dakota,MidWest,West North Central
65047878,Female,23-Aug-79,SD,593-329-6298,Silver,40,27131115,Natural causes,02/03/2017,Auto,Unknown,Material only,$1679,4,Yes,South Dakota,MidWest,West North Central
20110599,Female,22-Apr-87,SD,163-459-7846,Silver,32,6234135,Other causes,04/05/2017,Auto,Unknown,Material only,$2050,1,No,South Dakota,MidWest,West North Central
6448629,Female,23-Oct-84,SD,532-279-9851,Gold,34,74582054,Other causes,04/17/2018,Auto,Unknown,Material only,$2714,1,Yes,South Dakota,MidWest,West North Central
25582668,Female,20-Jun-93,SD,843-873-3714,Platinum,26,35976362,Natural causes,06/11/2017,Auto,No,Material only,$1265,1,Yes,South Dakota,MidWest,West North Central
66521317,Male,03-Sep-91,SD,519-549-9375,Silver,28,36174594,Natural causes,03/16/2017,Auto,No,Material only,$2910,1,No,South Dakota,MidWest,West North Central
2917414,Female,30-Aug-82,SD,725-146-3826,Platinum,37,31487982,Other causes,03/16/2017,Auto,No,Material and injury,$17070,1,No,South Dakota,MidWest,West North Central
44866465,Male,31-Aug-92,SD,738-518-3125,Silver,27,81034752,Other causes,11/13/2017,Auto,Yes,Injury only,$31240,1,No,South Dakota,MidWest,West North Central
29500814,Male,09-Oct-62,SD,476-851-9768,Platinum,56,8623615,Crime,03/09/2017,Auto,No,Material only,$2150.5,5,Yes,South Dakota,MidWest,West North Central
85683729,Male,23-Aug-75,SD,416-182-5128,Silver,44,77750303,Other causes,03/14/2018,Auto,No,Material only,$1150,1,No,South Dakota,MidWest,West North Central
12779308,Female,03-Feb-85,SD,415-968-7496,Platinum,34,71212663,Other causes,04/04/2018,Auto,No,Material only,$1560,1,No,South Dakota,MidWest,West North Central
42882285,Female,21-Dec-62,SD,149-928-6451,Platinum,56,18824405,Natural causes,01/21/2017,Auto,No,Material only,$2357.5,1,Yes,South Dakota,MidWest,West North Central
39628347,Female,10-Jun-70,SD,591-895-6541,Platinum,49,24046062,Other causes,12/10/2017,Auto,No,Material only,$2220,5,No,South Dakota,MidWest,West North Central
19521118,Female,21-Dec-70,SD,967-765-9625,Silver,48,60574108,Crime,10/17/2017,Auto,No,Material only,$1380,1,No,South Dakota,MidWest,West North Central
78341228,Male,26-Nov-86,SD,475-573-2957,Gold,32,4812972,Natural causes,09/12/2018,Auto,Unknown,Material only,$2090,1,No,South Dakota,MidWest,West North Central
67052896,Female,08-Jul-66,SD,328-159-3275,Silver,53,70350962,Driver error,04/17/2018,Auto,Unknown,Material and injury,$14690,1,No,South Dakota,MidWest,West North Central
15323667,Female,10-May-73,SD,489-326-8267,Silver,46,13820212,Driver error,10/09/2018,Auto,Unknown,Injury only,$15270,4,No,South Dakota,MidWest,West North Central
41128407,Male,09-Jul-66,SD,812-324-7932,Silver,53,85590604,Other causes,01/07/2017,Auto,No,Injury only,$36670,2,No,South Dakota,MidWest,West North Central
72212627,Male,09-Sep-85,SD,693-927-5932,Silver,34,76136365,Crime,03/02/2017,Auto,No,Injury only,$14250,1,No,South Dakota,MidWest,West North Central
89364843,Male,05-Jan-69,SD,837-432-3471,Gold,50,12015495,Other causes,09/27/2017,Auto,No,Material only,$2270,1,No,South Dakota,MidWest,West North Central
48277275,Male,27-Mar-96,WV,928-469-4368,Silver,23,83744906,Other driver error,04/12/2017,Auto,No,Material and injury,$16150,1,No,West Virginia,South,South Atlantic
42333031,Female,25-Oct-70,WV,972-361-7416,Platinum,48,42420540,Other causes,02/22/2018,Auto,Yes,Material and injury,$40820,3,No,West Virginia,South,South Atlantic
74058124,Male,12-Nov-90,WV,172-685-2746,Silver,28,84635473,Driver error,01/13/2018,Auto,Unknown,Injury only,$21505,1,Yes,West Virginia,South,South Atlantic
36498462,Female,10-Sep-87,WV,635-136-5671,Silver,32,62769771,Driver error,06/11/2017,Auto,Yes,Injury only,$37800,1,No,West Virginia,South,South Atlantic
61497833,Male,06-Aug-95,WV,179-439-6237,Platinum,24,35026470,Other driver error,11/06/2017,Auto,No,Material only,$1759.5,4,Yes,West Virginia,South,South Atlantic
19441247,Female,10-Jun-74,WV,439-538-7538,Platinum,45,81488988,Natural causes,07/22/2017,Auto,No,Material only,$1320,1,No,West Virginia,South,South Atlantic
86308184,Female,25-May-90,WV,613-849-3215,Platinum,29,66730599,Other driver error,08/04/2017,Auto,Yes,Material only,$1110,1,No,West Virginia,South,South Atlantic
73611258,Male,08-Mar-95,WV,246-752-9853,Gold,24,18736499,Other driver error,08/11/2017,Auto,No,Injury only,$21620,1,No,West Virginia,South,South Atlantic
97162684,Male,19-May-94,WV,874-957-9764,Silver,25,71712774,Other causes,08/18/2017,Auto,Unknown,Material and injury,$20769,1,Yes,West Virginia,South,South Atlantic
96543848,Male,07-Dec-65,WV,341-659-5319,Gold,53,64388927,Other driver error,08/31/2017,Auto,No,Injury only,$30340,1,No,West Virginia,South,South Atlantic
44632301,Female,23-Feb-81,WV,261-697-1863,Silver,38,37692448,Other driver error,01/06/2018,Auto,Yes,Injury only,$44666,1,Yes,West Virginia,South,South Atlantic
46129941,Female,16-Mar-99,WV,943-157-4137,Silver,20,42530425,Crime,10/17/2017,Auto,No,Material only,$3277.5,8,Yes,West Virginia,South,South Atlantic
71585789,Male,10-Oct-70,WV,156-568-1835,Platinum,48,73426298,Driver error,05/09/2017,Home,Unknown,Material and injury,$18963.5,1,Yes,West Virginia,South,South Atlantic
88870543,Female,11-Dec-97,WV,591-659-9652,Platinum,21,43930771,Other driver error,03/01/2018,Auto,Yes,Material only,$1300,3,No,West Virginia,South,South Atlantic
14892213,Female,29-Aug-87,WV,413-256-8476,Gold,32,1897779,Other driver error,01/21/2017,Auto,No,Material only,$2010,5,No,West Virginia,South,South Atlantic
73869005,Female,01-Jul-64,WV,695-428-9762,Gold,55,39893971,Other driver error,08/18/2017,Auto,No,Material only,$2100,3,No,West Virginia,South,South Atlantic
36544565,Female,17-May-87,WV,973-438-4792,Platinum,32,95800760,Other driver error,05/21/2018,Auto,Unknown,Material and injury,$27330,3,No,West Virginia,South,South Atlantic
67070056,Male,22-Nov-94,WV,825-189-8961,Platinum,24,86202352,Other causes,02/03/2017,Auto,No,Material only,$2770,1,No,West Virginia,South,South Atlantic
58198965,Female,20-Jul-90,WV,752-392-1925,Platinum,29,3258377,Other driver error,12/17/2017,Auto,Yes,Material and injury,$30670,1,No,West Virginia,South,South Atlantic
73685982,Female,12-Mar-98,WV,943-981-6734,Platinum,21,16221546,Other driver error,05/02/2017,Home,No,Material only,$1470,1,No,West Virginia,South,South Atlantic
38286862,Female,24-Nov-94,NJ,791-831-2514,Gold,24,40638641,Other causes,10/31/2017,Auto,Unknown,Material and injury,$41850,1,No,New Jersey,NorthEast,Mid-Atlantic
87993949,Male,29-May-69,NJ,754-586-4891,Platinum,50,73460630,Other causes,06/23/2018,Auto,Unknown,Injury only,$25783,2,Yes,New Jersey,NorthEast,Mid-Atlantic
51278451,Female,23-Apr-82,NJ,597-396-2931,Gold,37,70332189,Other driver error,03/01/2018,Auto,Unknown,Material and injury,$20660,1,No,New Jersey,NorthEast,Mid-Atlantic
88219691,Female,27-Oct-94,NJ,298-359-2684,Silver,24,63532473,Other causes,09/14/2017,Auto,No,Injury only,$23960,1,No,New Jersey,NorthEast,Mid-Atlantic
79076502,Female,30-Dec-77,NJ,259-527-3218,Silver,41,71274497,Other driver error,10/31/2017,Auto,Unknown,Material only,$1380,1,No,New Jersey,NorthEast,Mid-Atlantic
54103924,Male,08-Mar-85,NJ,794-849-1953,Gold,34,26044648,Driver error,04/24/2018,Auto,Unknown,Material and injury,$23370,3,No,New Jersey,NorthEast,Mid-Atlantic
44758258,Female,14-Nov-85,NJ,789-241-7938,Silver,33,69139904,Driver error,06/18/2017,Auto,Unknown,Material and injury,$27910,1,No,New Jersey,NorthEast,Mid-Atlantic
23741962,Female,06-Aug-68,NJ,493-483-5418,Silver,51,73283463,Other causes,08/16/2018,Auto,Unknown,Material and injury,$27240,1,No,New Jersey,NorthEast,Mid-Atlantic
98537509,Female,10-Sep-89,NJ,342-312-9723,Gold,30,70156112,Driver error,06/03/2018,Auto,Unknown,Material and injury,$20033,3,Yes,New Jersey,NorthEast,Mid-Atlantic
71462870,Male,27-Apr-81,NJ,495-278-7638,Platinum,38,45864947,Crime,11/13/2017,Auto,No,Material only,$1870,3,No,New Jersey,NorthEast,Mid-Atlantic
71404791,Female,08-Sep-79,NJ,154-695-4765,Gold,40,75728799,Other driver error,09/20/2017,Auto,No,Material only,$1368.5,3,Yes,New Jersey,NorthEast,Mid-Atlantic
83706741,Female,13-Nov-71,NJ,368-385-8726,Silver,47,44561119,Crime,12/24/2017,Auto,Yes,Material only,$2633.5,1,Yes,New Jersey,NorthEast,Mid-Atlantic
18426154,Male,07-Jun-60,NJ,879-485-1945,Gold,59,58440592,Other causes,01/07/2017,Auto,Yes,Material and injury,$21590,1,No,New Jersey,NorthEast,Mid-Atlantic
50436220,Male,05-Aug-80,NJ,748-715-9783,Gold,39,14547597,Other driver error,02/02/2018,Auto,Unknown,Material and injury,$34530,1,No,New Jersey,NorthEast,Mid-Atlantic
16859101,Female,30-Jun-61,NJ,639-138-8341,Silver,58,57309481,Other driver error,04/18/2017,Auto,Unknown,Material only,$1970,5,No,New Jersey,NorthEast,Mid-Atlantic
38369440,Female,05-Aug-91,NJ,742-182-2491,Silver,28,3159125,Natural causes,05/01/2018,Auto,No,Material only,$2780,1,No,New Jersey,NorthEast,Mid-Atlantic
93133213,Male,11-Nov-63,NJ,486-592-4186,Silver,55,35521654,Natural causes,03/01/2018,Home,No,Material only,$1480,1,No,New Jersey,NorthEast,Mid-Atlantic
1163515,Female,03-Feb-95,TX,978-352-7634,Silver,24,94303580,Crime,04/25/2017,Auto,Yes,Injury only,$30540,1,No,Texas,South,West South Central
49428676,Female,27-Sep-77,TX,587-946-2153,Silver,42,14730852,Other causes,06/17/2018,Auto,No,Material and injury,$20999,1,Yes,Texas,South,West South Central
61810954,Male,18-May-69,TX,724-493-6179,Silver,50,65335959,Other driver error,09/19/2018,Auto,Unknown,Material and injury,$36620,1,No,Texas,South,West South Central
3159546,Male,20-Oct-87,TX,586-129-9752,Platinum,31,26716331,Other driver error,04/25/2017,Auto,No,Injury only,$17590,4,No,Texas,South,West South Central
74155265,Male,16-Nov-85,TX,392-739-4873,Gold,33,25647821,Natural causes,01/01/2017,Auto,No,Material only,$2080,1,No,Texas,South,West South Central
68772500,Male,10-Nov-89,TX,562-259-5432,Silver,29,21550521,Driver error,08/30/2018,Auto,Unknown,Material only,$2320,1,No,Texas,South,West South Central
66433138,Male,27-Jun-78,TX,752-617-3867,Gold,41,22577147,Driver error,02/23/2017,Auto,No,Material and injury,$21447.5,2,Yes,Texas,South,West South Central
19796899,Female,17-Dec-75,TX,725-873-8239,Gold,43,9124181,Other driver error,04/04/2018,Auto,Yes,Material and injury,$24667.5,1,Yes,Texas,South,West South Central
65899365,Female,25-Jul-73,TX,135-971-8567,Platinum,46,86096444,Driver error,07/14/2018,Auto,No,Material and injury,$34160,1,No,Texas,South,West South Central
85250389,Female,08-May-67,TX,827-367-5247,Platinum,52,9129053,Other driver error,03/02/2017,Auto,Unknown,Injury only,$24380,1,Yes,Texas,South,West South Central
15820948,Male,22-Feb-64,TX,583-641-3184,Silver,55,53831641,Driver error,09/27/2017,Auto,Yes,Material and injury,$14570,1,No,Texas,South,West South Central
58468142,Female,21-Mar-95,TX,684-172-1892,Gold,24,54580698,Natural causes,05/09/2017,Auto,No,Material only,$1300,1,No,Texas,South,West South Central
40950455,Male,19-Sep-78,TX,679-963-5234,Gold,41,24770112,Natural causes,08/24/2017,Auto,No,Material only,$2790,1,No,Texas,South,West South Central
96795364,Female,27-Jul-63,TX,548-374-3892,Silver,56,52752958,Other causes,11/13/2017,Auto,Unknown,Material only,$2250,1,No,Texas,South,West South Central
73491590,Female,18-Jun-87,TX,196-126-1725,Gold,32,90380974,Other causes,10/17/2017,Home,Unknown,Material only,$2270,4,No,Texas,South,West South Central
45566276,Male,31-May-80,TX,362-764-1857,Platinum,39,51895230,Natural causes,10/31/2017,Auto,No,Material only,$3231.5,4,Yes,Texas,South,West South Central
58144290,Male,08-Jan-79,TX,893-725-3847,Gold,40,10442615,Other causes,07/07/2018,Auto,No,Material only,$1250,1,No,Texas,South,West South Central
21330507,Male,13-Mar-62,TX,871-328-3185,Platinum,57,38981782,Other causes,01/20/2018,Home,No,Material only,$2390,1,No,Texas,South,West South Central
263204,Male,20-Dec-72,TX,173-892-6314,Silver,46,40953049,Other causes,04/04/2018,Auto,No,Material and injury,$39192,1,Yes,Texas,South,West South Central
77006226,Female,13-Feb-98,TX,641-295-5498,Platinum,21,21146312,Driver error,02/15/2018,Auto,No,Material only,$2930,1,No,Texas,South,West South Central
74787956,Male,19-Jun-89,TX,679-514-5894,Gold,30,12612736,Driver error,09/14/2017,Auto,Unknown,Material only,$1450,1,No,Texas,South,West South Central
70708127,Female,18-Jan-75,TX,189-276-3957,Platinum,44,67763980,Natural causes,09/19/2018,Auto,No,Material only,$1150,1,Yes,Texas,South,West South Central
18361978,Female,10-Jul-94,CA,463-645-2453,Platinum,25,39647651,Other causes,08/31/2017,Auto,Unknown,Material and injury,$25576,7,Yes,California,West,Pacific
31901720,Male,29-Nov-63,CA,574-674-6381,Silver,55,33038715,Crime,03/21/2018,Auto,No,Material only,$1510,1,No,California,West,Pacific
52542420,Female,25-Jul-70,CA,371-247-1395,Silver,49,46248222,Other driver error,04/10/2018,Auto,No,Material and injury,$14260,2,No,California,West,Pacific
36829984,Female,01-Dec-65,CA,713-967-1935,Platinum,53,80894091,Other driver error,02/22/2018,Auto,Yes,Material and injury,$24750,1,No,California,West,Pacific
2753882,Female,12-Oct-94,CA,739-738-7493,Platinum,24,13479108,Natural causes,07/01/2017,Auto,No,Material only,$2650,1,No,California,West,Pacific
33210182,Male,09-Nov-89,CA,387-759-2586,Platinum,29,45953414,Crime,01/13/2018,Auto,Yes,Material only,$2020,1,No,California,West,Pacific
64395359,Female,08-Sep-94,CA,968-896-9268,Silver,25,77337624,Other causes,05/22/2017,Auto,Yes,Injury only,$20970,1,No,California,West,Pacific
1223055,Male,02-Jun-95,CA,726-984-2871,Platinum,24,26773102,Natural causes,10/31/2017,Auto,Yes,Injury only,$33490,3,No,California,West,Pacific
12112711,Female,15-May-97,CA,795-234-3741,Platinum,22,30272514,Other driver error,03/16/2017,Auto,No,Material only,$1276.5,1,Yes,California,West,Pacific
58934617,Male,01-Apr-90,CA,157-896-3619,Platinum,29,72555621,Other causes,09/19/2018,Auto,Yes,Injury only,$27002,3,Yes,California,West,Pacific
41182960,Male,31-May-70,CA,865-345-1634,Gold,49,83266482,Other causes,07/27/2018,Home,No,Material only,$2060,1,No,California,West,Pacific
40591588,Male,01-Nov-84,CA,652-837-5837,Silver,34,80286970,Driver error,04/25/2017,Auto,Unknown,Material and injury,$39928,1,Yes,California,West,Pacific
98083433,Male,16-Oct-71,CA,912-418-8739,Gold,47,24782645,Driver error,05/02/2017,Auto,No,Material only,$1120,3,No,California,West,Pacific
98142348,Male,25-Jul-76,CA,416-278-7936,Platinum,43,97253910,Other causes,07/22/2017,Auto,No,Material only,$2564.5,2,Yes,California,West,Pacific
85984961,Female,29-Aug-82,CA,948-162-6123,Silver,37,42920871,Natural causes,05/14/2018,Auto,Unknown,Material only,$3231.5,1,Yes,California,West,Pacific
441097,Male,19-Aug-71,CA,187-348-8375,Gold,48,89833962,Other causes,03/21/2018,Auto,Yes,Material and injury,$37040,1,No,California,West,Pacific
16906248,Female,20-Jun-62,CA,278-253-8457,Gold,57,10271722,Other driver error,06/03/2018,Auto,No,Material only,$1780,1,No,California,West,Pacific
44319192,Male,07-Nov-68,NC,432-234-3617,Platinum,50,87229793,Other causes,04/10/2018,Auto,Yes,Material and injury,$41430,1,No,North Carolina,South,South Atlantic
99761663,Female,18-Nov-63,NC,643-246-4718,Silver,55,37305754,Natural causes,04/04/2018,Auto,No,Material only,$1242,1,Yes,North Carolina,South,South Atlantic
47086007,Female,10-Dec-97,NC,347-618-5821,Gold,21,93009471,Other causes,03/09/2017,Auto,Yes,Injury only,$18400,1,No,North Carolina,South,South Atlantic
82832313,Male,21-Jul-80,NC,679-793-3672,Silver,39,48203523,Other driver error,12/03/2017,Auto,Yes,Injury only,$29060,1,No,North Carolina,South,South Atlantic
55593844,Female,02-Mar-65,NC,129-925-2819,Gold,54,8499165,Other causes,07/22/2017,Auto,No,Material only,$1253.5,1,Yes,North Carolina,South,South Atlantic
26168099,Male,27-Oct-95,NC,325-687-3651,Silver,23,56330110,Natural causes,05/07/2018,Auto,No,Injury only,$38590,3,No,North Carolina,South,South Atlantic
65176092,Male,23-Nov-75,NC,651-379-2486,Silver,43,9476314,Other causes,01/01/2017,Auto,No,Material and injury,$37290,3,No,North Carolina,South,South Atlantic
24425429,Female,09-Jun-87,NC,894-913-8453,Gold,32,43558718,Natural causes,10/16/2018,Auto,No,Material only,$1450,1,No,North Carolina,South,South Atlantic
51975640,Female,10-May-82,NC,139-648-8714,Silver,37,60882662,Other driver error,10/16/2018,Auto,No,Material and injury,$32150,2,No,North Carolina,South,South Atlantic
97053819,Female,06-May-97,NC,243-295-1862,Gold,22,2031695,Other causes,06/03/2018,Auto,No,Material only,$2070,1,No,North Carolina,South,South Atlantic
59056552,Female,10-Apr-93,NC,864-129-4829,Gold,26,43253975,Driver error,06/30/2018,Auto,Yes,Injury only,$34650,1,No,North Carolina,South,South Atlantic
93871952,Male,01-Sep-93,NC,582-426-1238,Platinum,26,72815943,Other driver error,07/20/2018,Auto,Yes,Material and injury,$16880,3,No,North Carolina,South,South Atlantic
76185878,Male,27-Jan-94,NC,463-812-2598,Gold,25,45568058,Driver error,11/27/2017,Auto,No,Material only,$3231.5,1,Yes,North Carolina,South,South Atlantic
33372791,Male,27-Mar-65,NC,642-328-5489,Gold,54,59248480,Other causes,06/18/2017,Auto,No,Material only,$2430,1,No,North Carolina,South,South Atlantic
48960366,Male,09-Aug-64,NC,528-576-2918,Platinum,55,75363718,Driver error,04/04/2018,Auto,No,Material and injury,$31450,1,No,North Carolina,South,South Atlantic
524545,Female,10-Aug-80,NC,798-862-5398,Gold,39,35782742,Other driver error,07/27/2018,Auto,No,Injury only,$35250,3,No,North Carolina,South,South Atlantic
62206180,Male,09-Dec-67,NC,914-173-2839,Silver,51,16726169,Driver error,06/17/2018,Auto,No,Material only,$1670,2,No,North Carolina,South,South Atlantic
11429044,Male,16-Mar-78,NC,972-651-4751,Silver,41,70157196,Other driver error,09/07/2017,Auto,Yes,Material and injury,$33730,1,No,North Carolina,South,South Atlantic
15166995,Female,26-Mar-77,NC,129-568-9713,Gold,42,95618668,Other causes,01/13/2018,Auto,No,Material and injury,$20690,1,No,North Carolina,South,South Atlantic
69427973,Female,10-Apr-77,NC,875-685-4195,Platinum,42,93334054,Other causes,03/22/2017,Auto,Unknown,Material and injury,$18670,1,No,North Carolina,South,South Atlantic
68458649,Female,19-Jan-79,NC,264-287-3795,Platinum,40,13883455,Natural causes,08/31/2017,Auto,No,Material only,$1960,5,No,North Carolina,South,South Atlantic
94030912,Female,06-Feb-95,NC,358-672-8271,Gold,24,40182876,Other causes,07/07/2018,Auto,Yes,Material only,$3093.5,1,Yes,North Carolina,South,South Atlantic
44453657,Female,03-Dec-96,NC,467-984-2893,Gold,22,28106228,Driver error,01/07/2017,Auto,No,Material only,$1276.5,1,Yes,North Carolina,South,South Atlantic
3205230,Male,10-Mar-77,NC,352-354-2546,Platinum,42,14230070,Driver error,08/23/2018,Auto,No,Material only,$2730,3,No,North Carolina,South,South Atlantic
9089663,Male,09-Sep-60,MT,763-973-2741,Silver,59,95352573,Other driver error,11/20/2017,Auto,No,Material and injury,$33190,1,No,Montana,West,Mountain
7946799,Female,10-Mar-76,MT,645-968-6519,Gold,43,61170397,Other causes,07/27/2018,Auto,Unknown,Material and injury,$34971.5,5,Yes,Montana,West,Mountain
55180831,Male,21-Feb-62,MT,482-319-5783,Gold,57,1633198,Other driver error,09/07/2017,Auto,No,Material and injury,$19150,1,No,Montana,West,Mountain
28901669,Female,28-May-81,MT,798-435-4862,Silver,38,2980099,Crime,02/02/2018,Auto,Yes,Injury only,$35178.5,1,Yes,Montana,West,Mountain
51382348,Male,28-Dec-70,MT,594-728-3497,Silver,48,3465669,Natural causes,02/23/2017,Home,No,Injury only,$39928,1,Yes,Montana,West,Mountain
89965541,Male,19-Jun-67,MT,359-678-4658,Silver,52,62487859,Driver error,12/10/2017,Auto,No,Material only,$2810,1,No,Montana,West,Mountain
69065193,Female,26-Sep-80,MT,963-496-4127,Silver,39,94242984,Other driver error,10/09/2018,Auto,Unknown,Material and injury,$36075.5,4,Yes,Montana,West,Mountain
7583158,Female,20-Mar-97,MT,481-519-7921,Gold,22,14638010,Other driver error,03/16/2017,Auto,Yes,Injury only,$19820,1,No,Montana,West,Mountain
64622520,Female,03-May-85,MT,624-571-5793,Gold,34,46459799,Natural causes,11/27/2017,Auto,No,Material only,$2170,3,No,Montana,West,Mountain
30197131,Female,23-Nov-73,MT,518-765-8532,Gold,45,78146904,Other driver error,06/17/2018,Auto,No,Injury only,$19297,1,Yes,Montana,West,Mountain
54275114,Male,22-Jul-68,MT,913-256-4138,Gold,51,51377827,Other driver error,05/14/2018,Auto,Yes,Material and injury,$29530,1,No,Montana,West,Mountain
97115629,Female,22-Sep-96,MT,295-347-9854,Gold,23,66888980,Other causes,04/04/2018,Auto,No,Material only,$2910,1,No,Montana,West,Mountain
47145694,Female,18-Jul-61,MT,642-359-2349,Gold,58,72987943,Other driver error,08/31/2017,Auto,No,Material only,$1590,1,No,Montana,West,Mountain
39554038,Male,05-Apr-70,MT,537-231-1768,Silver,49,77521871,Driver error,07/14/2018,Auto,No,Material only,$2047,1,Yes,Montana,West,Mountain
22328083,Male,15-Sep-72,MT,384-486-4537,Silver,47,17672041,Other causes,05/02/2017,Auto,Yes,Material and injury,$30170,2,No,Montana,West,Mountain
16981057,Female,07-Aug-66,MT,685-645-1276,Gold,53,19691755,Other causes,03/09/2017,Auto,Yes,Injury only,$30080,1,No,Montana,West,Mountain
42708350,Male,29-Apr-95,MT,472-942-8126,Silver,24,33062200,Driver error,06/18/2017,Auto,No,Material only,$2150,1,No,Montana,West,Mountain
79889146,Male,21-May-75,MT,193-219-1842,Silver,44,12295612,Natural causes,04/24/2018,Auto,No,Material only,$2587.5,3,Yes,Montana,West,Mountain
81968615,Male,23-Jun-79,MT,397-495-7834,Gold,40,77574216,Natural causes,07/15/2017,Auto,No,Material and injury,$23420,1,No,Montana,West,Mountain
4889449,Male,29-Dec-94,MT,574-832-2793,Platinum,24,92066571,Other driver error,03/09/2017,Auto,No,Material only,$1207.5,1,Yes,Montana,West,Mountain
83290720,Male,06-Dec-66,VA,185-825-6547,Gold,52,43973221,Driver error,09/26/2018,Auto,Yes,Material and injury,$28250,1,No,Virginia,South,South Atlantic
84734050,Male,21-Apr-60,VA,974-457-9312,Silver,59,95376481,Crime,05/28/2018,Auto,Unknown,Material only,$2220,1,No,Virginia,South,South Atlantic
68724425,Male,06-Oct-61,VA,389-769-2197,Gold,58,75262517,Natural causes,06/10/2018,Auto,No,Material only,$2150,3,No,Virginia,South,South Atlantic
70442756,Female,16-Jun-63,VA,174-415-5381,Platinum,56,21361160,Natural causes,01/06/2018,Auto,No,Material only,$1850,1,No,Virginia,South,South Atlantic
98204394,Male,06-Dec-68,VA,685-823-5284,Silver,50,25688619,Driver error,02/10/2017,Home,Unknown,Material only,$1550,6,No,Virginia,South,South Atlantic
63413368,Male,01-Sep-66,VA,958-159-2173,Silver,53,43680480,Driver error,06/30/2018,Auto,No,Material only,$1740,2,No,Virginia,South,South Atlantic
88205075,Male,03-Jun-73,VA,631-658-1329,Platinum,46,82224237,Other causes,03/16/2017,Auto,Unknown,Injury only,$16460,1,No,Virginia,South,South Atlantic
48227009,Male,22-Jan-90,VA,593-164-6714,Gold,29,71246528,Natural causes,01/20/2018,Auto,No,Material only,$1570,1,No,Virginia,South,South Atlantic
59389375,Male,03-Nov-88,VA,985-924-8693,Gold,30,43043339,Other causes,12/17/2017,Auto,Yes,Injury only,$29480,3,No,Virginia,South,South Atlantic
45812655,Male,11-Aug-95,VA,123-346-2854,Gold,24,80523716,Driver error,10/16/2018,Home,No,Material only,$1790,1,No,Virginia,South,South Atlantic
