,claim_id,customer_id,claim_date,police_report,claim_amount,fraudulent,CUST_ID,DateOfBirth,State,Contact,fraudulent_flag,gender__Female,gender__Male,Segment__Gold,Segment__Platinum,Segment__Silver,incident_cause__Crime,incident_cause__Driver error,incident_cause__Natural causes,incident_cause__Other causes,incident_cause__Other driver error,claim_area__Auto,claim_area__Home,claim_type__Injury only,claim_type__Material and injury,claim_type__Material only,total_policy_claims__1,total_policy_claims__2,total_policy_claims__3,total_policy_claims__4,total_policy_claims__5,total_policy_claims__6,total_policy_claims__7,total_policy_claims__8
537,2772206,14604149,03/29/2017,Yes,36350.0,No,14604149.0,07-Apr-64,IL,458-539-9346,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
538,41574198,9600820,09/06/2018,Unknown,29830.0,No,9600820.0,19-Feb-62,MN,356-384-4378,0.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
539,51377827,54275114,05/14/2018,Yes,29530.0,No,54275114.0,22-Jul-68,MT,913-256-4138,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
540,81369109,24065986,10/03/2018,Yes,34970.0,No,24065986.0,25-Nov-98,PA,416-398-8934,0.0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
541,62827687,52208972,02/02/2018,No,2550.0,No,52208972.0,22-Dec-76,OR,563-624-6872,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
542,22489374,13435761,04/18/2017,No,2590.0,No,13435761.0,24-Jul-73,GA,241-382-4182,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
543,55881539,64916376,01/27/2017,No,2850.0,No,64916376.0,24-Jul-99,MD,723-957-1396,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
544,49545697,35895151,03/08/2018,No,2470.0,No,35895151.0,12-Aug-76,VT,158-152-8735,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
545,2248378,8201624,05/22/2017,No,2932.5,Yes,8201624.0,11-Nov-80,NV,761-527-7361,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
546,21658094,55933927,07/20/2018,No,27404.5,Yes,55933927.0,02-Nov-65,AL,143-139-8267,1.0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
547,86096444,65899365,07/14/2018,No,34160.0,No,65899365.0,25-Jul-73,TX,135-971-8567,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
548,32067078,57025376,05/15/2017,No,1430.0,No,57025376.0,20-Sep-65,OH,724-817-2586,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
549,96864459,92189083,05/28/2018,Yes,19960.0,No,92189083.0,07-May-64,TN,935-642-8416,0.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
550,45600936,83836752,04/24/2018,No,1480.0,No,83836752.0,24-May-86,MS,435-561-9674,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
551,85493235,43806629,07/07/2018,No,2960.0,No,43806629.0,05-Nov-86,MN,561-183-4857,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
552,65990431,7303971,06/03/2018,No,1170.0,No,7303971.0,12-Mar-92,ME,691-856-6412,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
553,52113932,35189228,06/17/2018,Unknown,1280.0,No,35189228.0,29-Oct-74,RI,951-982-4276,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
554,33229705,47879133,02/22/2018,No,1110.0,No,47879133.0,16-Dec-81,CT,918-957-1486,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
555,31609133,25550440,03/08/2018,Unknown,17721.5,Yes,25550440.0,11-Aug-84,NY,173-589-2678,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
556,48386458,38718253,11/13/2017,Unknown,30060.0,No,38718253.0,19-Jul-68,IL,423-385-8591,0.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
557,37692448,44632301,01/06/2018,Yes,44666.0,Yes,44632301.0,23-Feb-81,WV,261-697-1863,1.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
558,50552314,46691405,07/22/2017,Unknown,28230.0,No,46691405.0,03-Dec-99,NY,849-637-4683,0.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
559,59164542,96395873,09/20/2017,No,2410.0,No,96395873.0,13-Oct-63,PA,397-921-2875,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
560,35976362,25582668,06/11/2017,No,1265.0,Yes,25582668.0,20-Jun-93,SD,843-873-3714,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
561,61950339,21969808,05/21/2018,No,1725.0,Yes,21969808.0,07-Oct-98,IA,961-647-1945,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
562,86644908,56525103,04/17/2018,Unknown,19320.0,No,56525103.0,27-Dec-99,CO,312-385-7329,0.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
563,98940053,59510159,05/15/2017,No,2430.0,No,59510159.0,27-May-81,IN,421-734-8421,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
564,49974494,76666463,08/11/2017,No,1000.0,No,76666463.0,30-Jan-91,DE,614-357-3216,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
565,26308516,10330113,12/17/2017,No,29060.0,No,10330113.0,23-Feb-96,ID,124-294-1973,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
566,9129053,85250389,03/02/2017,Unknown,24380.0,Yes,85250389.0,08-May-67,TX,827-367-5247,1.0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
567,13865732,17330419,03/16/2017,Unknown,33210.0,No,17330419.0,15-Dec-98,DE,625-981-8926,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
568,53902980,62935855,08/18/2017,No,2370.0,No,62935855.0,16-Dec-93,MD,162-183-8139,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
569,52239485,27304494,06/17/2018,Unknown,26630.0,No,27304494.0,11-May-65,MO,214-139-4297,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
570,53831641,15820948,09/27/2017,Yes,14570.0,No,15820948.0,22-Feb-64,TX,583-641-3184,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
571,97044473,25989608,06/18/2017,No,1700.0,No,25989608.0,04-Mar-97,IA,498-475-7823,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
572,55084633,64214079,06/18/2017,Yes,30230.0,No,64214079.0,26-Feb-81,ME,579-765-9642,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
573,54580698,58468142,05/09/2017,No,1300.0,No,58468142.0,21-Mar-95,TX,684-172-1892,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
574,39063220,12108789,03/14/2018,Yes,23851.0,Yes,12108789.0,09-Apr-67,IA,529-962-3471,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
575,37576598,25365364,02/10/2017,No,1100.0,No,25365364.0,29-Apr-73,RI,362-491-4692,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
576,70575561,76339681,09/06/2018,Unknown,1910.0,No,76339681.0,08-Mar-90,MI,843-529-3256,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
577,97666948,97514724,01/01/2017,No,19120.0,No,97514724.0,08-Jun-69,FL,641-684-7986,0.0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
578,6429479,14501963,10/24/2017,No,47748.0,Yes,14501963.0,24-Oct-80,NM,978-631-4759,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
579,76762783,41673539,01/06/2018,Yes,44838.5,Yes,41673539.0,23-Mar-97,ID,738-935-7236,1.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
580,45452514,47730331,08/23/2018,Unknown,1580.0,No,47730331.0,02-Aug-84,MD,295-618-9248,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
581,39518274,91180828,09/26/2018,Unknown,28382.0,Yes,91180828.0,17-Mar-87,MI,136-473-6752,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
582,32160912,86237672,02/09/2018,Unknown,1530.0,No,86237672.0,26-Jul-63,IL,384-642-8162,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
583,6313876,47437882,06/25/2017,Unknown,27830.0,No,47437882.0,04-Jan-88,AR,819-543-1365,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
584,62249925,87092211,10/09/2018,No,2340.0,No,87092211.0,20-Jun-80,ME,128-398-1894,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
585,80402957,49820646,09/06/2018,Unknown,22011.0,Yes,49820646.0,03-Mar-84,IL,761-237-6184,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
586,27354249,77542013,05/15/2017,No,2540.0,No,77542013.0,19-Oct-77,CO,652-914-5274,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
587,24770112,40950455,08/24/2017,No,2790.0,No,40950455.0,19-Sep-78,TX,679-963-5234,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
588,66888980,97115629,04/04/2018,No,2910.0,No,97115629.0,22-Sep-96,MT,295-347-9854,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
589,68461060,30831279,01/27/2017,Yes,20720.0,No,30831279.0,28-May-84,ME,516-973-5972,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
590,54174244,28866353,09/14/2017,No,2334.5,Yes,28866353.0,07-Mar-67,ID,973-967-2815,1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
591,24522981,23142036,08/04/2017,Yes,1600.0,No,23142036.0,10-Mar-84,CO,628-758-6123,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
592,6643536,89986804,11/27/2017,Yes,37380.0,No,89986804.0,02-Apr-66,LA,163-572-9136,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
593,80758625,44467682,04/04/2018,No,1460.0,No,44467682.0,27-Dec-93,IN,571-162-2735,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
594,80523716,45812655,10/16/2018,No,1790.0,No,45812655.0,11-Aug-95,VA,123-346-2854,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
595,48518908,49531152,01/21/2017,Unknown,1040.0,No,49531152.0,23-Feb-71,FL,857-681-7518,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
596,18739929,5152503,01/07/2017,No,1759.5,Yes,5152503.0,27-Aug-75,ND,126-721-7382,1.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
597,94983660,41093135,03/08/2018,Unknown,29480.0,No,41093135.0,13-Mar-82,NV,273-769-6917,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
598,73658027,61806100,09/20/2017,Unknown,1040.0,No,61806100.0,07-Jan-92,OR,927-618-7894,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
599,81308209,81909700,04/04/2018,No,2440.0,No,81909700.0,14-Jan-61,IN,392-153-3128,0.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
600,39795153,7891758,07/07/2018,No,1140.0,No,7891758.0,16-Jan-82,ID,596-842-1325,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
601,29685280,95560169,02/23/2017,Unknown,34950.0,No,95560169.0,25-Mar-73,RI,597-124-3297,0.0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
602,77152566,48477566,03/22/2017,No,2980.0,No,48477566.0,22-Oct-92,AR,641-298-6278,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
603,30280492,84147585,01/07/2017,Unknown,2380.0,No,84147585.0,18-Oct-72,AK,743-569-4783,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
604,23938559,85357756,02/23/2017,No,2130.0,No,85357756.0,02-Jan-70,PA,915-698-3649,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
605,2432399,53539195,12/24/2017,No,2480.0,No,53539195.0,02-Oct-89,NV,914-342-8239,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
606,72674711,9775143,06/03/2018,No,2130.0,No,9775143.0,10-Jan-95,LA,921-936-1682,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
607,54642809,39959491,09/06/2018,Unknown,2720.0,No,39959491.0,07-Apr-95,DE,139-742-5417,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
608,98163164,69355027,09/26/2018,Unknown,2950.0,No,69355027.0,17-Dec-64,MO,354-352-3891,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
609,3679965,95639174,08/04/2017,No,2840.0,No,95639174.0,18-Apr-62,MD,574-785-1593,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
610,68733687,82028774,03/29/2017,Unknown,38065.0,Yes,82028774.0,05-Jul-60,ME,935-874-7328,1.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
611,83531718,48673624,10/10/2017,Yes,26440.0,No,48673624.0,21-Mar-76,ID,536-156-4179,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
612,89824066,41009394,02/23/2017,No,3105.0,Yes,41009394.0,06-Jul-84,UT,384-934-5241,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
613,47009317,42726730,05/07/2018,Unknown,28400.0,No,42726730.0,03-Mar-66,IL,925-473-6217,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
614,75950191,18062339,10/03/2018,Unknown,1320.0,No,18062339.0,10-May-76,MO,572-567-1943,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
615,19454050,6540281,01/13/2018,No,2120.0,No,6540281.0,08-Feb-93,AR,196-527-8275,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
616,41214204,61582066,02/15/2018,No,2000.0,No,61582066.0,04-Apr-97,GA,385-513-8153,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
617,14042956,49058491,10/17/2017,Unknown,2150.0,No,49058491.0,28-Feb-73,AL,794-453-2839,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
618,42133860,3124373,01/21/2017,Unknown,1350.0,No,3124373.0,18-Dec-79,IA,527-891-4692,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
619,7265365,5345468,07/08/2017,Unknown,18570.0,No,5345468.0,21-Mar-93,DE,279-185-9127,0.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
620,78221963,84147585,04/10/2018,Yes,14430.0,No,84147585.0,18-Oct-72,AK,743-569-4783,0.0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
621,1654201,85357756,06/23/2018,Unknown,2510.0,No,85357756.0,02-Jan-70,PA,915-698-3649,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
622,41779510,53539195,10/03/2018,No,25040.0,No,53539195.0,02-Oct-89,NV,914-342-8239,0.0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
623,47786788,47153140,10/24/2017,No,1700.0,No,47153140.0,22-Jul-90,ID,738-413-2418,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
624,2725264,34369658,05/22/2017,No,2330.0,No,34369658.0,05-Aug-85,IN,897-847-6547,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
625,7384147,14477985,05/02/2017,Unknown,13100.0,No,14477985.0,09-Jul-98,NE,496-361-3285,0.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
626,36174594,66521317,03/16/2017,No,2910.0,No,66521317.0,03-Sep-91,SD,519-549-9375,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
627,91772998,9081086,04/24/2018,Yes,34470.0,No,9081086.0,06-Aug-76,WA,254-273-2185,0.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
628,8216191,47237571,08/16/2018,No,40930.0,No,47237571.0,14-Nov-84,MI,982-854-4365,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
629,63017412,30308357,04/04/2018,No,1950.0,No,30308357.0,11-Mar-84,TN,798-631-4758,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
630,91609100,47830476,04/12/2017,Unknown,1440.0,No,47830476.0,01-May-86,MA,413-187-7945,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
631,39219616,19269962,09/26/2018,No,2240.0,No,19269962.0,13-May-77,NV,956-871-8691,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
632,91475471,21831191,02/09/2018,Unknown,36810.0,No,21831191.0,17-May-77,NH,419-712-8513,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
633,67389802,91010040,08/16/2018,No,2460.0,No,91010040.0,27-Jan-98,VA,329-421-9842,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
634,17961815,69050904,07/14/2018,No,1060.0,No,69050904.0,19-Feb-96,ID,561-736-4597,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
635,16637107,69128619,08/23/2018,No,19040.0,No,69128619.0,18-May-91,OK,728-846-5942,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
636,18226024,76933532,01/26/2018,No,2150.0,No,76933532.0,04-Oct-76,PA,892-468-9436,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
637,83706832,25174766,02/23/2017,No,1060.0,No,25174766.0,19-Jul-95,VT,298-139-6894,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
638,38488079,38923726,07/27/2018,No,26850.0,No,38923726.0,28-Apr-88,VT,182-927-4389,0.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
639,30691877,53225913,10/31/2017,No,3381.0,Yes,53225913.0,08-Apr-64,WY,568-238-7849,1.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
640,52826622,83086717,02/17/2017,No,23940.0,No,83086717.0,12-Oct-65,SC,948-634-1547,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
641,22476903,40460125,02/03/2017,No,1564.0,Yes,40460125.0,29-Dec-97,KY,149-439-8456,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
642,86506515,88200222,03/28/2018,Unknown,1780.0,No,88200222.0,15-Sep-66,NM,234-625-7536,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
643,69620654,88878373,01/21/2017,Unknown,3001.5,Yes,88878373.0,05-Jul-66,CT,536-642-3159,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
644,3487779,97545319,06/30/2018,No,33520.0,No,97545319.0,18-Apr-63,OR,749-261-7893,0.0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
645,75470279,64610611,01/26/2018,Yes,35910.0,No,64610611.0,15-Jul-87,MO,854-324-1974,0.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
646,48386154,24310699,01/26/2018,Unknown,1210.0,No,24310699.0,21-Nov-81,ME,857-617-2867,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
647,52262269,42569977,04/18/2017,Yes,36170.0,No,42569977.0,24-Mar-97,MS,532-438-5347,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
648,79783763,34803042,03/21/2018,No,1265.0,Yes,34803042.0,01-Jan-69,MI,148-169-8712,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
649,89665136,25512276,11/13/2017,No,16380.0,No,25512276.0,18-Dec-83,NY,748-391-1549,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
650,40283824,9205013,06/17/2018,Yes,23430.0,No,9205013.0,11-Dec-63,DE,239-368-6759,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
651,74043997,29517588,08/03/2018,No,2553.0,Yes,29517588.0,15-Sep-99,OH,783-978-8392,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
652,45864947,71462870,11/13/2017,No,1870.0,No,71462870.0,27-Apr-81,NJ,495-278-7638,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
653,54333326,53886536,07/28/2017,No,2270.0,No,53886536.0,19-Aug-60,FL,879-351-3681,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
654,93183406,89279737,10/31/2017,No,21920.0,No,89279737.0,04-Nov-64,OK,912-289-1532,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
655,8199355,5027573,02/10/2017,No,1490.0,No,5027573.0,27-Aug-89,NM,948-589-4138,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
656,10852541,69204774,05/01/2018,No,2265.5,Yes,69204774.0,18-Jun-60,MA,613-746-6123,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
657,21734808,9466593,08/11/2017,No,1472.0,Yes,9466593.0,21-May-78,CT,826-527-2935,1.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
658,10245277,30679789,06/10/2018,Unknown,36010.0,No,30679789.0,27-Jul-71,RI,571-543-7321,0.0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
659,63191767,15000907,07/08/2017,No,2340.0,No,15000907.0,27-Jul-64,NH,658-953-7692,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
660,52752958,96795364,11/13/2017,Unknown,2250.0,No,96795364.0,27-Jul-63,TX,548-374-3892,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
661,31711102,33152432,03/01/2018,No,1500.0,No,33152432.0,25-Mar-88,IL,752-932-1462,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
662,64659108,42867092,05/28/2018,No,29083.5,Yes,42867092.0,22-Aug-70,SC,596-249-8736,1.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
663,72987943,47145694,08/31/2017,No,1590.0,No,47145694.0,18-Jul-61,MT,642-359-2349,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
664,79708200,72833735,04/24/2018,Unknown,2495.5,Yes,72833735.0,17-Jan-71,KY,893-531-9732,1.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
665,97455990,3771583,01/27/2017,No,1242.0,Yes,3771583.0,12-Feb-78,OK,972-634-1294,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
666,51408016,8609975,02/10/2017,No,2890.0,No,8609975.0,27-Dec-67,TN,142-326-1568,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
667,44394229,29235935,08/24/2017,Yes,30500.0,No,29235935.0,27-Oct-98,MD,281-869-9351,0.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
668,90369587,35459428,03/09/2017,No,32040.0,No,35459428.0,06-Nov-91,NH,642-462-7695,0.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
669,31487982,2917414,03/16/2017,No,17070.0,No,2917414.0,30-Aug-82,SD,725-146-3826,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
670,15510973,55982230,01/06/2018,Unknown,29428.5,Yes,55982230.0,05-May-91,MO,152-467-3764,1.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
671,40870759,69872861,03/02/2017,No,2900.0,No,69872861.0,05-Mar-64,VA,872-897-8156,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
